scan_block_params 100 1000 | tee 100-1000.dat
14.5267 14.6972 13.7674 13.213  13.3621 12.725  12.5365 13.9583 13.3384 12.5295 11.7698 11.3162 11.3989 11.0258 10.8324 9.56056 9.60915      9.55792 9.75933 12.4989 12.238  12.0829 10.6002 10.8356 11.3043 11.388  10.8655 10.947  11.3347
13.8291 13.4807 12.5173 12.6845 13.3821 12.137  11.5131 13.2298 12.6776 11.6386 11.2532 10.9086 10.5982 10.5488 10.2922 9.81521 9.52926      8.64951 9.74272 12.3422 12.0039 11.8332 11.6937 11.2527 11.1505 10.7423 9.99883 10.0991 10.4304
13.7279 12.6369 12.9058 13.2709 12.6569 11.821  11.2045 12.8761 12.3003 10.8643 11.0038 10.5761 10.5953 9.75336 9.29923 9.51016 9.21566      8.84955 9.02485 11.6467 10.3899 10.3387 11.1463 11.1836 10.6322 10.4013 9.95405 10.3709 10.0837
13.4813 12.446  12.6013 11.2444 12.408  11.729  10.9037 12.6147 12.7925 11.3207 11.2101 10.4847 10.3317 9.95487 9.4388  9.13519 8.84272      8.25637 8.32839 11.5543 10.6817 11.2231 10.84   10.8455 10.5383 9.15684 8.84246 9.61494 9.91701
12.9006 12.4508 12.3492 11.5442 11.8634 11.3119 10.57   12.1847 11.5879 11.217  10.5443 10.1094 10.0007 9.79315 9.38244 8.94874 8.63656      7.95291 8.45015 11.3103 10.8926 10.8246 10.4852 10.383  10.0602 9.99159 9.84006 9.33813 9.07499
13.9602 13.4971 14.2891 12.7535 12.215  13.9285 12.7111 12.2424 11.8377 10.7293 10.2478 10.6522 9.71305 9.62461 14.0467 12.7454 12.2654      11.6373 11.4481 10.6648 11.122  10.0931 9.82666 9.23846 9.95595 9.71817 9.45699 9.55478 9.16189
13.8228 12.8791 14.0461 12.4344 11.7969 13.9998 12.9154 11.966  11.4204 10.2709 10.2054 9.79734 9.633   9.40671 12.7198 12.2332 11.7053      11.4207 11.1304 10.6526 10.2722 10.7321 9.80018 9.91325 9.81432 9.68163 9.36853 9.49872 8.79572
13.5518 12.9048 13.6935 12.0829 11.559  13.4282 11.8274 11.6581 10.5352 10.0446 9.94568 9.82509 9.45742 9.19557 12.3289 11.9393 11.7613      11.271  10.9859 10.9564 10.3636 9.72633 9.50207 9.71643 9.46148 9.13816 9.22813 8.65446 8.76817
13.1072 12.5267 13.1244 11.5687 11.1582 13.9597 11.5024 11.1242 10.3351 9.75717 9.32862 9.35899 8.68012 8.87354 12.1251 11.6967 11.9549      11.6981 10.7031 10.3402 10.0712 9.51365 9.26211 9.06389 8.92152 9.14457 9.05733 8.72861 8.53281
12.6706 11.9399 13.6559 11.5204 10.8551 12.9513 11.6859 11.1296 8.40999 9.88043 9.8544  9.19567 9.02164 9.0808  11.203  10.8845 10.6182      10.077  9.5153  10.5033 9.46971 9.8191  8.83725 8.93758 9.11227 8.75638 8.3957  8.20911 8.12193
12.7496 12.3948 12.769  11.3188 10.508  11.7661 11.0697 10.2539 10.1961 9.79624 9.23166 8.84305 8.77409 8.4682  11.7208 10.9207 10.4754      10.1829 10.0447 10.1697 9.57354 9.22121 9.15926 8.82544 8.84705 8.24144 8.52855 8.37625 8.11167
12.2137 11.8563 12.5638 11.109  10.3787 12.3175 10.4945 10.651  10.0822 9.49684 9.07902 8.23625 8.28094 8.01206 11.497  11.2337 10.0742      10.1697 9.85213 9.59412 8.97966 9.22536 8.63563 8.47953 8.34022 8.18208 8.05995 8.09956 7.85905
12.135  11.8165 12.2462 10.1512 9.92647 12.2524 10.8465 10.7922 10.1468 9.26766 8.47355 8.03557 8.05105 8.00608 11.2528 10.7594 9.94389      9.51598 9.88013 9.93932 8.96461 8.43502 8.74    8.29283 8.56425 8.31031 7.85197 7.99157 7.67097
scan_block_params 200 2000 | tee 200-2000.dat
22.2934 22.2398 22.2028 20.7676 20.7038 22.8461 22.1323 24.0042 22.7259 22.3703 19.7017 22.9861 22.3203 21.5912 21.1133 22.2686 20.1349      21.5363 19.5272 19.1078 19.6582 20.0542 19.7341 18.8036 17.4894 18.3088 18.1677 18.0801 18.3156
20.7828 22.7557 21.5343 21.8557 21.4964 20.2175 21.4656 21.4555 21.7152 21.6599 21.4484 20.4756 20.3425 19.3572 19.1561 17.8147 16.7858      17.6774 17.6798 17.912  16.9171 17.8131 17.2262 16.4567 17.4524 16.5006 17.8947 16.5986 17.0183
23.0887 23.2996 20.2957 21.5638 20.7825 21.7328 18.8847 19.372  18.8511 19.7674 17.7606 17.9032 19.2922 17.3574 18.4892 18.378  17.263       17.9663 17.0088 19.1418 17.0041 17.8866 17.8929 16.7233 17.333  17.4819 19.0892 16.4936 16.8914
20.7935 21.354  18.7678 21.6037 19.5292 19.4427 18.4868 20.4139 18.6373 20.0971 18.1597 18.2009 18.5083 19.155  19.0346 17.8045 16.5214      17.8381 16.4557 18.1012 16.6586 17.2281 17.2362 16.9284 17.4452 17.4268 16.9805 16.4868 16.2407
19.9525 19.1623 19.8331 19.9407 19.0193 18.0598 19.4092 19.762  18.2568 16.217  18.2068 17.9037 16.8349 17.8431 17.7467 17.1405 16.6008      17.0642 16.4463 17.9668 17.4434 17.4382 17.0776 16.6726 16.4011 16.7812 18.2885 16.5654 16.881
19.263  19.3923 17.5717 18.6621 18.9686 17.0374 18.0019 18.5243 18.593  18.2916 18.4466 18.549  16.7522 16.6664 18.1202 16.4011 16.4828      17.4522 17.0804 17.4521 16.1628 17.5666 17.4671 17.7453 16.6622 16.482  16.8924 16.4922 16.9147
21.476  21.7722 17.7965 19.0496 18.3377 19.5247 18.3019 16.9599 18.3701 18.2849 19.0414 16.8572 17.9067 18.1621 18.0966 17.5197 17.8861      16.2687 18.7899 17.306  16.4439 18.687  17.0988 16.1634 17.3282 16.9681 17.1452 16.4418 16.7439
17.213  15.9958 18.57   19.1395 16.352  17.6922 18.1059 16.6629 17.0784 17.0174 16.0552 17.1461 17.3995 17.5535 16.458  17.7334 15.8342      17.8264 16.4323 16.2233 16.3574 16.2277 15.9931 15.8804 16.2303 17.1496 16.7382 15.9078 16.4573
20.6018 20.1695 18.6029 18.7187 19.8891 18.5358 18.7968 18.7294 17.9176 16.8551 17.1063 17.3844 16.9263 17.5306 16.3113 17.555  17.1599      17.1548 16.2224 17.3323 17.1041 17.787  18.2333 16.06   16.8831 15.8441 16.6716 16.794  16.2301
17.6698 18.0071 17.264  18.2743 17.9766 17.778  16.87   17.5721 17.1291 16.3571 17.0751 16.7377 17.6713 16.7269 16.0257 16.1635 15.0172      15.6213 17.4889 16.3323 16.9463 17.1662 16.011  15.9248 17.3238 17.5206 15.506  15.3613 14.7404
18.7059 17.7357 19.1195 18.0084 17.0397 18.3346 17.9599 18.1257 16.7196 16.5199 16.2868 17.9453 18.2811 16.9683 16.058  18.1248 16.83
        16.5173 18.2427 16.7247 16.1501 17.3737 16.1562 16.7317 16.9732 16.9491 17.4156 15.9886 15.8363
19.5218 20.5609 19.0077 20.0194 17.5504 16.772  18.6711 17.0889 17.9958 16.3426 17.703  16.4401 16.6037 15.7754 17.5446 16.2632 15.7094      15.8396 16.2815 15.7163 16.7194 17.0615 16.2477 15.8038 15.4009 17.0309 16.258  16.0455 15.705
17.9923 19.6079 18.4165 16.5166 19.1793 17.7004 17.7306 16.8083 17.5802 16.0849 15.9829 16.4078 16.551  17.5515 16.1692 16.9347 16.4412      15.7355 16.8556 15.6869 15.9819 15.9577 15.7104 16.1409 17.2837 15.7754 16.0568 15.1962 15.0759
19.7997 16.0358 17.0764 18.1903 16.9102 15.9795 17.9887 17.4697 17.2188 17.0301 16.9869 15.4483 16.8248 16.255  16.668  15.6364 16.289       16.7083 15.6668 15.7467 15.2874 16.5232 17.8933 14.9052 15.9966 15.2132 15.0996 17.7972 16.9623
20.1943 19.8066 18.4671 17.9761 16.5423 18.6224 16.6316 16.1436 16.2564 17.2829 16.4998 16.8024 16.3974 16.0252 16.3157 16.0384 16.5299      16.001  15.9543 16.8946 16.3555 15.965  15.0176 15.3636 15.3264 17.0843 16.5557 16.2167 15.8211
18.9054 20.6466 17.4917 20.3138 17.1144 16.8961 17.3324 16.5341 17.5308 16.9307 16.7393 16.7355 17.0147 15.5772 17.0998 15.7945 16.4666      15.8393 16.0981 16.4088 15.9898 15.7203 15.7656 16.3458 15.8953 16.701  15.5757 16.494  15.6299
20.225  18.7066 17.0106 17.479  17.6426 17.426  15.7426 16.1019 16.436  16.9411 16.1827 15.665  16.1276 15.5769 17.231  15.7409 14.4237      15.1744 17.0462 15.8342 14.6809 15.3189 14.8955 16.6007 16.8492 15.8479 14.8782 14.7144 13.6143
17.2272 18.0731 17.1199 17.877  18.9524 16.8549 17.879  17.0033 17.5609 16.1788 16.0712 16.5309 16.5166 16.7929 15.3601 15.5347 16.3009      16.8792 15.3724 15.3322 14.9692 16.3378 16.1053 15.8498 15.637  15.9009 14.1037 15.0169 13.5734
21.301  18.2035 17.9595 18.0202 18.8484 19.0376 17.2691 17.4049 16.7915 17.2385 16.8122 16.6576 16.4761 16.9953 16.7129 16.7123 15.3354      15.7838 17.6274 15.9253 16.5749 15.5908 15.1513 15.7382 14.2769 14.9656 17.0962 16.5958 16.6392
18.9399 19.8322 18.8534 17.0733 18.0991 16.3803 18.0029 18.1446 16.5424 15.8353 16.1687 17.1991 16.7893 16.2919 16.7225 15.5181 15.6331      14.9519 16.7481 15.99   16.1465 14.8254 15.5642 14.5497 14.4002 14.2171 15.8962 15.6496 15.9676
19.2564 16.9566 17.2634 15.6186 18.1421 16.9564 16.5779 15.9254 15.9815 16.2908 14.7217 16.2532 15.6733 15.7466 16.01   16.1361 15.4643      14.2341 17.4284 15.2087 14.7244 15.1168 14.8674 14.4675 13.7472 13.1853 17.0975 15.749  14.1786
16.5334 16.8742 19.4099 17.0363 18.0518 16.4352 17.0225 15.8664 15.8804 17.6023 16.7055 16.11   16.8384 16.6787 15.9507 15.3478 16.6708      16.0954 15.1608 16.7288 15.2683 14.8036 14.5106 16.0783 17.4194 14.9386 15.1864 15.1989 15.195
17.3194 16.2237 18.0306 16.1885 15.98   16.5967 16.9645 15.1247 16.456  14.6323 16.1584 16.0137 16.5304 15.1235 14.7906 14.4509 15.979       15.9759 15.5769 15.0138 14.1558 14.3792 13.9735 15.9963 14.7846 15.6443 15.1037 14.4135 13.9136
19.9722 18.7811 19.387  19.139  16.5467 18.4753 18.7697 17.466  16.4255 17.0992 15.7411 17.2226 15.5754 15.4846 17.005  15.7625 16.4295      16.7433 14.6215 15.0871 17.8253 16.8227 15.9549 14.9156 15.2756 15.4266 14.703  14.7338 14.1098
20.0216 19.1706 17.5001 21.1189 17.6231 16.3291 18.1501 16.0288 17.6446 15.5342 16.271  15.8103 15.7523 14.9486 16.8312 15.1831 14.7953      14.5535 15.14   15.0646 16.8239 16.3023 15.2299 16.2414 14.2365 15.2892 14.0324 14.4116 13.1908
17.3794 19.1613 18.3482 19.1373 16.8633 16.6454 18.8499 15.5003 15.6866 14.8894 15.9085 15.7805 14.1692 15.625  15.5098 16.0081 14.5827      14.2892 14.0576 13.3208 15.3469 14.954  14.8791 14.7676 14.572  14.074  14.0761 13.7834 13.5802
18.3058 17.3218 18.2443 17.5257 17.3322 17.3266 16.2386 14.3781 15.9747 15.9113 14.9351 14.5112 14.9656 14.5797 16.1452 15.9374 15.4988      13.7252 13.9967 14.1872 16.3865 14.7046 14.2897 13.8272 14.0536 13.1723 13.5662 13.2666 12.9028
20.0618 19.8229 17.6102 17.3806 17.8435 17.5989 16.8878 16.1253 15.6741 15.8835 16.6712 14.8212 16.1644 16.1185 15.1286 14.2615 14.1302      15.7386 16.3036 14.8178 15.7427 15.3788 14.0422 13.7812 14.2769 13.5065 13.203  16.5927 16.7919
17.7358 17.2045 19.189  18.0897 17.7551 17.761  16.6092 16.39   15.1851 16.7078 15.0924 15.2737 16.6112 15.8336 14.7448 14.0213 13.9043      15.6759 15.6376 14.8707 14.1394 15.0979 14.6903 14.571  13.4556 12.8373 13.1527 15.1828 15.68
17.5014 16.8996 16.6063 17.6553 15.9961 15.3949 15.5409 15.7229 15.9573 16.5688 14.5736 15.0937 16.8916 14.5544 14.2829 14.1423 13.8503      15.8427 15.5088 14.34   14.3301 14.4975 13.9342 13.2923 12.877  13.91   13.3967 16.8124 15.7521
18.6558 17.1482 16.2628 17.2331 16.6156 15.1609 15.7029 15.6846 15.2346 15.4089 15.2025 14.6412 14.5497 14.3205 15.0871 14.5497 13.6518      16.6672 15.0938 14.5353 13.9226 13.2214 12.7646 13.7307 12.597  13.2494 12.2695 14.9634 15.195
scan_block_params 300 3000 | tee 300-3000.dat
22.192  20.6073 22.5899 23.0773 23.106  22.9976 21.0666 23.5903 23.1841 23      22.6501 22.9387 22.264  23.0286 22.8949 23.2827 21.3833      22.5548 22.6885 22.5031 22.1009 20.6378 21.13   22.0517 22.3022 22.5557 20.4115 22.8859 20.0991
20.2927 22.8945 23.331  23.4422 21.2576 21.3213 23.9577 23.2917 23.0559 23.3403 23.3459 20.5335 22.7245 23.2383 23.162  20.4951 22.5237      21.1896 20.7474 21.5935 19.182  19.476  18.73   19.1292 19.8067 17.9464 19.7259 17.8668 19.4623
21.4643 22.1092 21.8505 21.1271 18.1654 20.5387 19.8351 19.2433 18.8477 19.2968 19.2845 18.0691 18.7528 17.3225 18.3111 18.9114 18.7384      17.7089 17.3163 18.0311 18.7896 17.3538 18.9257 17.9786 17.046  17.8163 18.4987 18.1587 17.7535
22.5113 22.2669 22.4021 22.4348 22.9032 22.6358 22.0061 22.797  20.1959 21.5663 21.4171 20.8568 19.8624 20.2439 19.5951 17.958  19.4586      19.3117 18.9511 18.7795 18.4536 17.2748 18.7217 17.8168 17.1922 18.4763 17.7265 17.7478 18.5824
21.8123 22.9694 22.5169 22.6932 20.6402 19.804  21.3794 20.9383 19.7742 20.0115 18.8026 18.1398 18.2878 18.9593 17.7908 17.6909 17.8629      18.864  18.7872 18.4265 18.6566 19.0088 18.6474 18.3456 18.9376 18.3591 18.5354 17.2584 17.984
21.7437 22.3788 21.6717 21.5862 20.7017 20.5362 20.8053 20.1701 18.8095 20.1555 19.2034 17.751  19.1913 19.0195 19.6531 18.6119 18.5507      17.405  17.0437 18.3676 17.9301 16.9578 18.8062 17.5004 17.3916 17.8338 17.5459 16.6704 16.8598
17.9476 18.0907 19.7217 19.0896 19.1736 18.7864 18.0861 19.0592 19.0899 19.1946 18.5871 17.9776 19.111  18.5795 18.5783 17.9137 18.201       18.1328 18.0032 17.3147 18.6597 18.2158 18.0174 17.9375 17.901  16.8777 18.272  18.4043 18.5499
21.6004 19.9726 19.6332 21.9279 20.7948 18.0551 19.3522 18.686  19.6237 17.8838 18.8404 18.7099 18.9731 18.55   18.5428 18.2368 18.2038      18.1072 18.0972 17.2314 18.0651 18.9789 17.7058 18.5431 18.1784 17.7996 17.4965 16.8627 18.0215
19.3921 21.2673 19.2938 18.6456 18.4251 20.3077 19.0669 19.8593 19.7131 19.569  17.6567 18.7824 19.0343 18.98   17.6417 18.5649 18.3548      18.9433 18.6715 17.9729 17.0988 18.304  18.4622 18.5365 17.936  17.5326 18.4281 18.315  17.902
20.336  20.9247 18.9568 20.3397 20.1811 19.9141 18.8824 17.9138 18.3431 18.0531 18.0628 17.9413 18.916  17.0796 17.9168 18.0207 17.8821      18.1636 18.2236 16.9702 17.3927 17.6519 16.922  17.8571 17.2816 17.7141 16.5561 17.4826 16.4296
20.0983 21.7062 21.2146 20.6305 19.619  18.5554 17.8756 17.9693 17.7285 18.963  17.7959 18.7039 18.8348 18.7085 16.9626 18.4709 18.3155      18.1299 18.4337 18.0686 17.6837 16.6506 18.1789 16.7565 17.8764 17.8624 18.4205 18.2151 16.973
19.6059 18.9698 18.0505 19.3392 19.5328 17.9599 18.7769 18.7795 17.8925 17.0678 16.695  18.7311 17.9191 17.9385 17.6106 16.1851 18.066       16.9656 17.4552 17.9813 16.3139 18.0365 17.2577 17.7699 17.0687 17.0611 16.7621 17.597  16.9833
20.68   18.3241 20.4154 20.2318 18.1378 18.4184 18.4365 18.8262 18.8722 18.1521 18.4445 17.9484 18.3112 17.2602 18.3575 18.157  17.7249      16.6436 17.6098 17.2792 17.7222 17.5711 17.4401 17.4424 17.3154 16.9548 17.5441 16.9272 17.2462
21.2257 20.3786 21.1359 20.9833 20.9861 19.6373 18.524  20.562  18.935  18.5654 18.8531 18.8009 18.1413 17.0073 18.7569 18.4419 16.6653      18.2093 18.6305 17.8565 17.2959 16.7534 17.6149 18.0975 17.1913 17.6605 17.5621 16.5995 16.8918
20.6375 17.3147 19.8961 19.4899 19.5024 17.9583 18.0661 18.5029 18.7687 18.0131 17.2742 18.308  18.0713 18.0756 18.2921 17.8509 18.0668      17.0093 17.7772 16.9087 17.6857 18.6783 17.3816 16.2578 17.9678 16.7801 17.4221 16.2139 18.3979
20.2008 19.6737 19.0527 19.3732 17.5161 19.6324 17.8117 18.5767 18.4538 17.3389 18.7124 17.2798 18.098  17.3058 16.7286 18.2043 18.2438      17.5834 16.4022 17.6035 17.2314 17.4215 16.1348 17.6895 17.2998 17.4877 17.985  17.6116 17.7184
20.7482 19.6362 19.2485 20.2255 19.4754 18.14   17.5268 17.8912 18.3043 18.3628 18.0825 17.2248 16.9081 18.2904 17.7214 17.8919 16.318       16.3517 17.667  16.7128 17.4949 18.1355 16.5017 17.0965 17.4451 16.4899 16.843  15.8152 17.1001
18.5415 21.0399 20.404  20.0142 19.5367 19.4885 20.7919 19.2733 18.4825 17.4493 17.7344 17.9374 18.3496 18.1709 17.8682 17.7458 17.7244      18.1292 17.7844 17.4163 18.0855 17.6169 17.1509 18.1195 17.271  17.2271 16.2429 18.0774 17.6731
19.0363 18.3355 20.4435 19.9989 18.0896 19.1632 18.0214 18.9906 18.7606 17.5259 17.8245 18.3029 18.1526 18.2225 18.4983 17.9221 17.6774      17.3595 18.0362 17.2069 17.4466 17.9953 17.682  17.7088 17.5358 16.9106 16.6981 16.3241 16.937
17.1967 17.6104 20.217  19.272  17.8956 18.6473 17.8856 18.4111 18.3369 17.9008 17.6045 17.869  17.0999 17.5909 18.1066 17.604  17.0308      17.0782 16.6094 17.2063 17.2086 17.8351 16.1805 16.6745 15.617  17.8056 17.0889 17.2239 16.3135
19.2584 19.9112 19.1022 19.1121 20.0473 17.7869 18.6103 18.5338 18.861  18.2025 16.9088 16.8599 17.8467 18.0545 16.6347 17.7187 17.161       17.6264 17.6671 17.3971 17.2962 17.0812 17.0761 16.9527 16.1971 16.353  16.0561 17.363  17.6235
20.2418 19.1015 18.4184 18.6765 19.0684 18.1946 18.0725 17.1153 17.693  17.9055 17.4999 17.2662 17.0813 16.9195 17.0006 17.083  16.5266      17.0542 16.7181 15.9885 16.5454 15.9177 16.1598 16.6771 16.6157 16.3487 15.557  17.1332 15.8783
19.8031 20.2218 18.609  19.8046 18.8508 19.0761 18.425  17.2658 17.8348 16.9637 17.7281 17.031  17.8857 17.8323 16.3165 16.1997 17.4227      16.8964 16.488  17.27   16.7503 17.7589 17.4598 16.6927 16.4408 17.7098 17.1328 16.7703 16.2273
20.2129 19.7939 21.3696 19.7803 18.8723 18.5755 18.8246 18.6194 17.8139 18.9998 18.0641 18.4191 17.9453 16.8825 17.1981 17.5461 17.2428      17.523  17.0634 18.3603 17.5671 17.0408 16.6371 17.8778 17.456  16.9271 17.1253 16.0148 18.1876
19.4132 19.3867 20.4832 18.5073 18.9828 18.668  17.2864 18.1861 17.774  18.4835 17.6238 17.507  18.1907 16.9093 17.9338 17.1074 17.6433      16.8655 16.6441 17.4376 16.3492 16.3139 15.7019 17.3936 16.7432 16.5211 16.4522 16.2185 17.5749
18.8849 19.0488 19.768  18.1383 18.3591 18.1609 18.0461 17.6037 17.1784 17.6113 16.1919 17.2309 16.9503 16.6109 17.1261 16.4288 17.0573      16.0931 16.1301 16.4587 16.6103 15.9807 15.3631 16.9617 15.8064 16.4773 16.1735 15.2119 15.9661
19.1376 20.6171 19.3956 19.6834 18.7195 18.5724 17.175  17.2879 17.671  17.8038 16.7169 17.5578 17.4306 16.6222 16.5557 17.5664 16.9035      17.5619 16.0494 16.3442 16.6947 17.1416 17.3697 16.1872 16.3571 16.2388 17.7877 17.2021 16.1706
19.6509 18.5777 17.6681 18.8117 18.8025 18.3832 16.8088 17.4818 16.5274 16.9891 16.9451 17.1414 17.1011 17.0794 16.4755 16.8009 16.8431      16.7849 16.8476 16.5447 15.6575 16.4843 16.6587 16.1118 15.6887 15.8726 17.2383 16.7285 16.3228
21.5721 20.3049 20.9963 19.4624 19.3686 18.5491 17.793  18.6407 18.5975 17.1545 17.8024 17.9522 17.734  18.1595 17.4067 18.2159 17.3224      16.9112 17.5446 16.9444 17.1746 15.556  16.9938 18.0067 17.4801 16.9317 16.8761 15.2272 15.0428
20.6167 18.8064 20.1261 19.2718 18.2537 17.7363 18.037  18.78   18.7507 16.4888 16.6264 16.9959 17.2201 16.526  16.784  16.6648 16.9319      16.3952 16.9772 16.209  15.6966 16.61   16.146  17.114  16.7315 16.8589 16.5935 15.4535 15.1177
18.5244 17.8543 18.4686 18.598  17.9163 18.2336 16.6889 18.6436 18.5246 16.6928 17.1063 17.1034 16.4418 16.8754 16.7296 17.445  16.6192      16.1145 15.5664 16.6285 15.3292 16.3561 15.2018 16.7944 16.4762 16.7622 16.1733 15.7332 15.4198
scan_block_params 400 4000 | tee 400-4000.dat
24.7232 24.4743 25.6222 25.0477 26.0121 25.3504 26.8864 26.0493 25.8057 25.6414 25.6748 26.2002 25.6406 26.5284 27.3066 26.452  26.4149      26.3852 25.8094 25.1227 25.7741 25.6704 24.7019 24.6919 25.0312 24.4887 23.8539 24.2985 24.1686
24.0488 26.1341 25.8884 25.2323 25.7449 26.3145 25.5882 26.4063 26.0695 25.9057 25.3855 25.7275 25.8969 25.2133 26.8179 26.2879 26.0899      25.9601 25.3094 25.6284 25.6765 26.2199 24.5362 26.699  25.069  23.4916 24.2139 23.0997 22.7384
24.1155 25.3557 25.5123 27.0079 25.133  25.7133 25.9711 25.648  25.5108 25.9645 25.3123 25.6874 25.3703 25.6118 25.658  23.7639 24.8154      24.3458 24.2972 24.6211 23.8168 23.7424 22.5458 22.5468 21.9426 21.5377 21.4811 22.2712 21.1372
26.38   25.7426 25.1806 25.3287 25.6261 25.2531 25.46   25.6879 25.1215 26.156  24.6166 24.7921 24.0189 23.5951 23.2595 23.4056 22.6218      22.9233 22.6282 22.1227 21.0248 21.3046 21.2863 20.9345 20.5722 20.4122 20.6697 20.1173 20.3274
