19.1885	20.0483	19.9436	20.3163	20.9577	20.3758	20.8131	20.3144	20.3815	20.7714	20.234	21.41	20.3656	20.09	20.1511	20.1418	20.4703	19.9263	20.1199	20.2254	20.1761	20.1797	19.8758	19.6733	20.1633	19.924	19.8071	19.8058	19.3273	
19.688	20.5403	20.222	20.8791	20.0651	20.6471	20.4457	19.6674	19.5315	19.643	19.6765	19.5604	19.6047	20.0236	20.494	19.3297	19.6152	20.305	19.8222	19.8202	19.3016	19.5227	19.0808	19.0767	19.0731	18.8046	18.5892	18.3102	18.2435	
19.6396	20.5613	19.8297	20.2102	19.7762	19.8398	19.8065	19.5822	19.8825	18.8608	18.6794	18.629	17.9846	17.9271	18.0674	18.0533	17.7227	17.9802	17.6627	17.4877	17.421	17.595	17.2047	17.5626	17.3341	17.2771	17.1289	17.321	17.2687	
20.1999	20.3365	20.7994	20.3969	20.8166	20.0751	20.3389	20.0494	19.4999	19.0844	18.3297	18.4301	18.4305	17.7124	18.0448	17.7017	17.6929	17.5635	17.5291	17.183	17.2897	17.3842	15.9201	16.8531	16.8142	16.849	16.6299	16.8706	16.756	
19.7994	20.2982	20.1584	19.7866	20.3919	19.1593	19.0458	19.1737	18.5736	18.3686	18.5126	17.6972	17.5137	17.5091	17.4087	17.549	16.815	17.2348	16.8654	17.1214	17.1969	17.1452	16.8077	16.816	16.7008	16.7677	16.6741	16.5038	16.3307	
19.2312	18.994	18.9358	18.7583	18.7992	18.6488	18.866	18.5406	18.5267	18.5208	17.5689	17.4689	17.2354	17.7394	17.4202	16.9311	16.9401	17.0469	17.0462	16.832	16.731	16.9154	16.9622	16.9187	16.5612	16.9738	16.4173	16.3839	16.5277	
20.3506	19.3935	18.8212	18.7882	19.1332	18.3851	18.423	17.7054	17.5593	17.9547	17.393	17.5715	17.2078	17.0608	17.2667	16.8377	16.9572	16.7591	16.7998	16.4399	16.8738	16.7891	16.4334	16.5539	16.5221	16.3278	16.2328	16.2395	16.5413	
19.7242	17.3009	18.306	17.0564	16.7946	17.0605	16.7452	17.02	16.1857	17.0721	16.2131	16.8283	16.4168	16.3957	16.5769	16.2793	16.4757	16.2808	16.5052	16.2388	16.1698	16.2793	16.4891	15.9739	16.1729	16.0662	16.4946	15.9966	15.9691	
19.6235	19.8276	18.698	19.494	18.6201	17.8815	17.9098	17.5059	17.5402	17.2637	16.9879	17.0218	16.9155	16.7848	16.6859	16.4845	16.8642	16.5975	16.6062	16.662	16.487	16.4932	16.3438	16.2079	16.727	16.1121	16.3894	15.7893	16.1774	
17.2853	16.9525	17.7126	17.0417	17.4367	16.893	17.4866	17.6605	16.951	16.7802	17.1198	16.5611	17.0112	16.3915	16.987	16.4007	16.1751	16.11	16.3397	16.3224	16.2643	16.6021	16.1275	15.9913	16.1886	16.3139	16.3897	15.7179	16.2271	
