24.1912	24.5696	25.3321	24.9179	26.2676	25.7705	25.9569	26.6209	26.304	25.7213	25.8799	25.9857	26.1339	26.2697	26.594	26.1349	26.0612	25.9472	25.904	25.9096	25.2183	25.4452	25.8021	24.8423	24.6941	25.0538	23.826	24.3694	23.9976	
24.2636	25.0212	25.306	25.3936	25.4158	24.621	27.2172	26.0862	26.3883	26.0817	26.0608	25.8291	25.4815	25.6608	26.0494	25.6071	24.779	25.121	25.4546	25.3718	25.8253	25.3837	25.1638	24.6375	25.123	24.3684	23.368	23.1565	22.9079	
24.4195	25.4815	25.2423	25.7384	26.9069	25.6472	25.7322	25.3963	26.1391	25.7031	25.346	26.2577	25.5803	24.9046	24.7572	24.9544	24.796	24.1809	24.6307	23.7241	23.5163	24.6147	23.2513	22.0515	21.8046	22.6206	21.2322	21.1161	21.1711	
24.5302	25.0379	25.5656	25.1347	25.3222	25.4213	27.1471	25.5219	25.9117	25.6146	25.7395	24.7984	23.7013	23.1761	23.0774	23.5043	22.516	22.8999	22.3691	21.8309	21.1632	21.3461	21.6101	20.6152	21.7459	20.5967	20.6704	20.6329	20.3009	
23.5849	24.3391	24.0316	24.3856	24.3832	23.7438	24.7237	23.8153	24.5968	23.9181	24.2319	23.8095	22.9946	23.0697	22.4755	22.3777	22.2024	21.0738	21.7225	21.1907	20.9161	20.4581	20.8111	20.5778	20.2026	20.4509	20.4738	19.9324	20.0117	
23.7097	26.2502	24.5033	24.8623	26.5938	24.0417	22.0042	21.2592	22.4768	21.0042	20.6743	21.2843	20.7055	20.9594	20.1955	20.4347	20.5529	20.4973	20.7267	20.1624	20.1001	19.5686	19.9969	21.0322	19.5757	20.337	19.6947	19.7047	19.6103	
25.1644	24.0179	24.3511	24.0053	24.3141	23.7891	23.1646	23.7358	21.1623	21.6393	21.9905	21.3387	22.1744	21.3736	21.1773	21.8028	20.8833	20.7336	20.9047	20.8813	21.2438	20.7176	20.3581	20.1513	20.649	21.0362	19.8084	19.9405	20.2333	
23.9681	24.3937	24.7337	24.5719	23.1152	22.3615	22.0697	22.2289	21.2459	20.7547	19.859	20.0283	19.4492	19.7591	20.7759	19.7143	19.7414	19.9386	20.0008	19.848	19.6057	19.693	19.612	19.6283	19.7121	19.7344	20.5917	19.1959	19.3408	
23.6776	23.2588	24.6049	22.404	22.8301	23.385	22.0363	23.6034	21.2883	21.6226	21.4373	20.8661	20.883	20.6072	20.6666	20.8091	20.9036	20.1479	20.36	20.4996	20.4832	20.1019	20.305	19.9693	20.0295	19.8739	19.5751	19.4395	20.8489	
23.4543	22.8472	23.2626	23.1569	22.73	23.0428	22.352	21.4894	21.1813	21.0872	20.6511	21.0495	20.1671	19.8524	19.5923	19.8968	20.1096	20.004	19.616	18.9669	19.3104	19.8773	19.4699	19.107	19.6973	19.552	19.2217	19.6317	19.1716	
22.968	22.1785	21.7145	21.9522	20.9445	21.8136	20.8528	21.0427	21.0379	21.1157	20.6172	20.5045	21.8336	20.5729	20.0295	21.2326	19.9374	19.7132	19.6231	20.3867	19.7173	19.5408	20.0833	19.0387	19.9923	19.4242	19.5052	19.7213	19.171	
24.8407	22.5371	21.9026	22.5947	22.1933	22.1382	23.2779	21.4071	21.712	20.6698	20.5716	20.7737	21.7049	21.2412	20.7647	20.087	20.1161	19.8685	19.7751	19.9856	19.6608	19.7107	19.8071	19.6203	19.6599	19.54	19.2209	19.5146	19.3775	
23.0679	22.7665	22.9216	22.4158	21.9676	21.122	20.9053	21.0938	21.3318	20.8924	20.4852	20.1001	20.254	20.185	20.4464	20.1394	19.5006	19.8003	19.8613	19.6479	19.4063	19.8839	19.5788	19.1414	19.3557	19.2137	19.5787	19.0699	19.7668	
23.0687	22.9363	22.9448	22.2514	21.6771	22.2403	21.2829	21.1236	20.6531	20.5791	20.4295	20.3138	19.9646	20.1196	20.2055	19.8622	19.7134	19.5543	19.4419	19.9053	19.9479	19.5385	19.2676	19.5406	20.9708	19.4672	19.4129	18.9508	19.5397	
23.876	23.3593	22.002	23.6042	23.1189	21.3417	21.4451	21.1145	20.0337	20.5086	20.1549	20.5319	20.0507	21.3272	20.1079	19.6437	19.8083	19.7503	20.0782	19.6516	20.0667	19.4859	19.6948	19.3093	20.8438	19.6255	19.3699	19.4822	19.7574	
24.6288	22.1842	22.2546	22.3607	21.6033	21.3597	21.5579	20.8421	21.3008	20.6709	21.0412	20.9385	21.4217	20.4224	19.5839	20.4613	20.6546	20.133	19.9816	19.4901	19.5319	19.3781	19.1792	19.623	19.0783	18.9514	18.9549	19.1584	18.676	
21.3448	19.7958	22.2036	21.741	19.4755	20.9249	19.1404	20.1963	20.4685	19.73	20.0424	19.6981	19.0629	19.549	19.1449	19.2548	19.5159	19.1336	19.2228	19.2085	19.0971	19.0014	19.074	19.1019	19.1591	19.7062	19.2251	18.7825	18.8956	
21.6475	22.2917	22.5749	21.1285	21.0076	20.7564	20.6084	21.6698	20.0629	20.1503	19.6428	19.5965	19.5249	19.2877	19.2099	18.9417	19.3091	19.5213	18.7643	19.6203	19.3107	19.1276	19.156	18.1331	18.7076	18.7601	19.4438	18.2093	18.9315	
24.0568	22.6947	21.6714	23.0507	22.1582	23.558	22.712	22.7269	20.5042	22.5784	21.4169	20.2135	21.6031	20.6344	19.9233	19.6724	19.6751	19.859	20.113	19.1961	19.3949	20.1399	19.0749	19.0865	19.2109	19.5418	20.3352	18.9853	19.7866	
21.7925	22.3192	21.0681	21.9275	21.3804	22.5051	21.9746	22.2695	20.132	21.7234	20.8622	19.3182	21.0705	18.9495	19.6049	19.2087	19.1258	19.2043	19.5295	18.6825	18.7061	19.4587	18.3328	18.6659	18.42	18.1029	18.5924	18.4381	19.1431	
22.2385	21.8033	22.2	21.0939	22.0093	19.7362	20.591	20.2197	19.7487	19.7581	19.7337	19.423	19.1584	19.0543	18.9979	19.141	18.7133	18.8141	18.7448	19.0812	19.1165	18.8601	18.8991	18.5217	20.1174	19.1137	18.6295	18.6489	18.5203	
22.3026	22.2351	22.5456	21.4643	20.2579	20.8989	19.9724	19.9922	20.4093	20.5107	19.6547	20.0257	20.0066	19.6378	19.0668	19.0477	18.9808	19.4364	18.4803	18.9525	18.9732	18.9489	19.1307	18.7271	18.3516	18.7476	19.152	18.1195	18.7475	
22.2252	21.7857	21.8803	21.7838	21.1205	20.8897	20.9172	19.8863	20.3366	20.2941	19.3852	19.7583	19.3385	19.2699	20.181	19.8719	19.7187	18.8162	18.6494	19.2459	20.1042	19.4995	19.1864	18.6987	20.1303	18.4894	19.1866	18.8491	18.9591	
23.7058	22.5199	23.3158	22.3899	23.7392	21.3798	22.4284	19.9045	20.4767	19.5992	21.3531	19.6929	20.4915	19.7343	19.4661	19.8815	20.0824	19.3849	19.414	19.4449	19.2281	18.919	20.016	19.5758	19.4936	19.3106	18.9174	19.0277	19.4172	
22.4153	22.0332	23.7822	21.6057	21.5513	20.483	21.8441	19.1863	19.6395	19.2809	20.9266	19.8364	20.3676	19.7001	19.653	19.9054	19.9455	18.5916	18.6048	18.3655	18.82	18.552	18.5983	18.2218	18.4212	18.8351	18.576	18.0661	18.6784	
22.0549	22.7169	22.5141	20.9287	21.2345	20.8955	20.5811	20.7264	21.586	19.8182	19.6084	19.7082	19.9166	19.266	19.0518	19.4202	19.6275	19.2809	19.0816	19.0041	19.1141	20.0588	18.6246	20.2991	19.2054	18.8444	19.2374	19.0672	18.2342	
21.6865	22.4644	21.8654	20.4225	20.6453	20.8538	20.3062	20.1489	19.4403	20.828	19.091	20.1338	19.0625	19.9123	18.8846	18.5587	18.6086	18.2588	19.1228	18.358	18.8623	18.3908	17.9352	19.0434	18.5342	18.1485	18.4279	18.1084	17.9878	
22.6658	21.9047	23.2513	20.9429	20.9645	21.252	19.8623	21.1275	20.312	20.3987	19.6637	19.5657	19.9196	20.48	18.8814	19.5859	18.9203	19.4309	19.4519	18.8109	18.6269	18.8591	18.9778	18.4095	19.0181	18.922	18.6484	19.4715	19.3583	
21.9102	21.3692	22.7464	20.4723	20.5603	19.9108	19.2354	19.7092	19.4248	19.8079	18.9984	19.0953	20.0317	18.5487	18.5395	19.164	18.6429	18.9704	18.178	18.4953	18.0142	18.6675	18.0979	17.9977	18.3745	18.8728	17.4653	18.9052	18.4773	
22.9448	22.6899	22.2794	20.8302	21.3434	22.3927	21.0504	21.5655	19.7974	19.9781	19.5443	19.4061	19.3708	19.2347	19.1696	18.8237	18.8213	19.443	18.7732	19.7054	19.2869	18.2178	19.1199	18.4566	18.4351	19.492	19.0455	18.448	18.5596	
22.9531	22.3585	21.6876	21.3719	20.715	21.1577	20.0165	20.8995	21.1895	19.4739	19.2559	19.0778	18.6763	18.823	18.7115	18.5932	18.3936	18.5459	18.2638	18.8496	18.2041	17.8329	18.5853	19.2968	18.5081	18.5641	19.434	17.8924	17.6073	
